path,transcription
./data/1685651809260305-4.mp3," When I was a child of what? Six years. I literally disappeared from my mom's side. My mom says. And I walked into a park that was a... a... a free-hand attraction. That was really quickly. That was amazing for me, for my mom. She cried, literally she was crying. She was really, really, really preoccupied about me. She don't know when I was, she don't know where I was, and anyone that was really preoccupied for her. There's a little bit that after that I literally need to walk with my mom and join her with the hand of my mom. My mom don't leave my hand anymore. When I was 10 years old, she let me me leave and I can go with her. It's an happy territory."
./data/1685651809260553-4.mp3," Well, in my city, in my case, I didn't saw any system for recycling. But because I've seen a lot of trash in the street and everything. So I didn't see any system for recycling in the city. But I think what might encourage people to recycle is just to give them money because people in the city sort of like money. Yeah, and another measure that could help is probably put a lot of trash cans on the street and also anonymizing the importance of recycling and everything. Or at least from what I have seen, there's no any system for recycling in the city. So I think the basic thing is what the city could do in order to encourage people to recycle."
./data/1685977329668592-4.mp3," My friend is a girl, she is small, she is a Chinese and her name is Tiffany. I know her from kindergarten, so we were friends from that. And this year I know her better and we decided to be friends and we talk a lot. We talk a lot and we love to play together."
./data/1687964058482484-4.mp3, Imagine happy when my sister not not destroy the house. Because I feel happy in this moment I feel the good work for today for day because my because for day don't don't have don't have the energy to sell more
./data/1685651809260972-4.mp3," And for me, an interesting, something interesting that happened to me is when I went to say a speech is so interesting to me because I need to talk and fluid and is so interesting to me and I learned too much too much things with my speech and this is so so good to me"
./data/1662420268098487-4.mp3," Well, I think different work office is not usual in the future and maybe we can define our birds in different things because the manipulation of the genetic is very, very dangerous but it's a benefit for the people and maybe we can understand that the... I think maybe we need to make the human nature really... I'm really worried about that because we don't know the future has pollution, has contamination, has a lot of things, but I don't know if only in the nature or maybe it's more in the mind of the people. And I think in the future, if we don't change now in the future, maybe we don't have nothing. We don't have anything. All the people disappear to the earth. But I think we can change and we can go to other planets or we can go to other contexts or we can approve different political laws that care people and pollution, reduce the pollution and reduce the, I don't know, the mental health benefits will be more interesting."
./data/1687976114519479-4.mp3," If I start my own business, it will be a cafeteria. I will do it because that's my dream like when I was a kid. And I know it's not something too big for a business, but if this is my first business, I'm going to do it. Then I'm going to gain money and start with something more bigger. I would like to do a veterinarian too to help animals and rescue animals in the street."
./data/1687976114519971-4.mp3," Okay, my friend is white, he is a small people. He is a good person. He has responsibility. he is honesty and he is my friend because I know that he in a school and he is my friend."
./data/1692530001326214-5.mp3," I consider studying foreign languages really important. I believe that nowadays people should learn at least one foreign language because as we go forward as a species we need the projects which different countries start together will require all forms of communication and different languages are a must for efficient and convenient for to communicate conveniently and efficiently with each other. So the main benefit in my opinion for studying foreign languages is lies in the fact that it opens you knowing foreign language opens you a lot of new opportunities opens a lot of new doors which you can walk through. As for the most important foreign language to learn, I consider English to be one of the most important languages, as it is the most widespread and the easiest one to learn among all of the languages in the world."
./data/1647885061811312-5.mp3," I prefer to be remembered for my great wisdom and there are several reasons for this. First, people will remember smart people that have changed the world, people that contributed to the knowledge in general. And if you are kind with people, it's good, it's a positive feature to have, but it will affect just a few people. And when you have great wisdom, you can have larger affect. You might affect family and communities and maybe countries and I prefer to have a larger affect in the world."
./data/1667330281849843-5.mp3," As a student for an all girls high school, I am very pleased that I studied in an all girls high school. I think girls and women benefit far more from it being a separate sex, separate gender classrooms. I think that in lower school years, it might be beneficial to be in a co-ed classrooms. So that might be a consideration to take into account. Boys might feel differently about this, but from my personal opinion, I believe that women and girls should study separately."
./data/1691402791754105-5.mp3," In my city, the system is that everyone should put, if he likes to, should put the plastics and packages in different pins. And this material are collected and dumped somewhere. The drawbacks is that it depends on the people if they are willing to do this and if they are not separating their garbage, it is not done. What might encourage people to recycle more? Maybe telling them that their dumped will not be collected if they will not recycle."
./data/1691402791754221-5.mp3," No, I don't want to move to a new city or to a town because I was born in a village in Julis. I like Julis village. People here are very good. We are same Druze. It's very difficult to move to new city or new town because you have to change maybe what you do every day or else. I think about leaving a new country, maybe."
./data/1691402791754513-5.mp3," So the next weekend I go to my parents with my family. We go to my parents in Shlomi. We go in our car and we stay there all the Shabbat, doing the Shabbat together."
./data/1691402791754332-5.mp3, I would choose to be wealthy but ugly because if I'm wealthy I have a lot of money that I can make some cosmetic surgeries that gonna improve my how I look my look
./data/1691402791754106-5.mp3," I really want to go back to Sinai to the Khushot on the water to have a vacation in Sinai is something different because you have the most feeling of freedom the cellular is not working you're on the beach deserted place. You have the sand, you have the ocean with coral reefs. You are like living the life in slow motion. Nothing happened, everything is relaxed. People are talking, joking. If you want to have company, you can. If you want to be quiet and talk to nobody, you can do that as well. I want to do it because it's good for me, it's relaxed, I can come back to work more relaxed. It's the perfect vacation to do it. I think I will do it, me and my wife, I will take my wife to Sinai to Ras Satan, sit on the beach in the bay when the sun goes down. We see the sunset, drink some mojitos, enjoy life, relax. There's nothing to do. You don't need to take care of nobody, you don't need to care about nothing. And just enjoy your time in Sinai."
./data/1693136790972964-5.mp3, In the next channel I want to travel to Abu Dhabi with my family I want to visit there and go to the parks I want to go there because it's very interesting to visit in Arabic country to see all the people and the place there.
./data/1691402791754257-5.mp3," I prefer to be remembered for being with great kindness because I think that the wisdom is a thing that is always changing, it's always a subjective thing that people with different backgrounds are treating it with different ways. I think that kindness is our aim, our target in the world. Since God is very kind, so we must be kind as him. So this is a great question."
./data/1691402791754118-5.mp3, I don't think kids should be required to wear school uniforms because I don't think we should teach them something else.
./data/1691402791754235-5.mp3, Well next summer I'm going on vacation I'm going to relax because this year was very intense for me Probably overseas and And I really need it. So definitely it's something that I'm going to do next summer.
./data/1691402791754686-5.mp3, and the next weekend we arriving we will arrive to Thailand pocket so I think we will go to the market we will shopping we doing massage and eat very good food
./data/1691402791754549-5.mp3," In the weekend, I will visit the desert with my friends. I want to see the sky at the night."
./data/1693129845983651-5.mp3," It's a very interesting question. I think basically yes, because you know, not necessarily the publisher share the same opinion with the published, but maybe other people in the world or in the same country that the book are going to be published, we'll have the same opinion. Also, I think you should reveal people and culture to a variety of opinions, so I believe so. I believe people should publish other opinions than what they are thinking about the same topics or issue in a way to be objective, not to criticize and let the readers take the decision in the end of the day. So I think the publisher should publish other opinion than the publisher itself to write it in an objective way and to let the readers decide in the end of the day."
./data/1691402791754115-5.mp3," I want to be in the future a guide. I want to guide people maybe in Albania, the country they are coming from. Because something that I like to do it, I do it in the past and maybe I can do it in the future. So for the beginning I have to learn about this, maybe to take some course and some classes and to learn more about how to be a tourist guide and after that to begin with this, maybe the beginning with my friends and after that maybe I can took some tourists and do it."
./data/1691402791754724-5.mp3," If my government will try to focus on cultural institute instead of a natural park, it will have to stay in because of the acclimclipse problems, because the air condition in a cultural institution, people will stay there instead of in the park. But in the higher end, nature parks and nature park is very important for people to stay out in the nature and not stay only in air conditioned buildings. So it depends."
./data/1691402791754343-5.mp3," I think celebrities like actors or professional athletes should have two different standards like behavior because people and especially children that celebrate these actors or these athletes see these celebrities and do what they do and if their behavior will be in the high standards and the behavior is good to the community and to their surroundings. It's good for our community and good for the world. On the other side, if the behavior is not good, on a low level, it's bad for our community because this I think they should to have the different standards and behaviors."
./data/1691402791754497-5.mp3, I live in Carmel since I was born. I live here with the parents and then I get married and now I live with my husband here. I never thought I could move to another city. I love my city and I think to be close to the family and friends and my work is also here in the city so I don't see any good reason to move maybe in the future if the job will be in different city I don't have another choice if it will be far away or something like this I don't have a choice and I will move somewhere else
./data/1661070908438977-5.mp3," No, because these people are negative and there is no reason to bring them the option to be popular because I believe racist advice is bad."
./data/1686572883109872-5.mp3," I don't think that celebrities like actors or professional athletes should be held to different standards of behavior comparing from those of the general public because we are all humans and we all have human rights so I do believe that we all should be held to the same standards of behavior. Even though that those celebrities are well known and they have like a lot of followers, they should show good examples. But still, I do believe that we are all human, we are all the same and the standards should be similar for all of us."
./data/1655476060404937-5.mp3," Wow, that's a very hard question because I like the way I live now I'm not saying that I'm Perfect, but I prefer to live my life as it is simple and with no superpower and I really like my the way I'm living I hope that it will be better without a superpower."
./data/1668069779915833-5.mp3," I think it's a tough question because social media goes bigger and bigger every year. And of course they have massive of responsibility of what happens in the world. It has a big influence on the world. So it's a tough question to declare if they should restrict people or not. I think they should have some strict distrinks on users because there's a lot of fake news out there and it's very dangerous for the world. Yeah, so it's a big ethical question, but in this term I think we should make some distinctions."
./data/1672742272786776-5.mp3," The foundation, the founding of the idea I think about nanny for travelers in any country. A company that you can rely on and specialty nannies that supervise and you go as young parents with small kids to any place to travel to get them to a nanny and get some time to yourself."
./data/1659856072110825-5.mp3," Great kindness, kindness. It is more important to have other people love you and be cared for by you. Other people are what make us who we are and therefore, whatever."
./data/1692746758560491-5.mp3, I think people nowadays like to watch romantic films. Maybe romantic films are more popular nowadays and I like to watch it. The films also can give you a positive and negative effect on the people because they can teach people how to be a good people also can give an advice to them to directions to the people who watching the films and the factor is they can teach people how to walk in the bad way or something
./data/1692746758560864-5.mp3," I think the children not important to have a pet, so sometimes they don't must to be have a pet in their house. I think the best pet for my four children is dog oh shes I'm not sure if I can load it. I'm not sure if I can load it. I"
./data/1692747394818610-5.mp3," Well, first question is do I like to go to museum and art gallery? For my own opinion, I never go there before because in my country have a few more museums but I never go there because it's not my vibe. I don't like museum or art gallery and I will go there someday because I want to know in museum what we have you know and when I go to museum I prefer with my friend because I can talk or share with them. And the last question is, are there many museum or art gallery in your country? There are no art gallery in my country. And yeah, we have a few museums in Phnom Penh. So, yes."
./data/1692747394818154-5.mp3," I would like to talk about the reading. Actually, the reading is good for the people and also for me. But sometimes I don't have time to take the book or take the carrier, the book on the bed or anything so I just read it in the phone because in the phone we have the Google to research something that we want to read and sometimes when I get a book I get in the library at my university or school to get some book like history like history about English book sometimes we have like Marvel book or anything and for me in my country I think that that have a lot of people enjoy studying, enjoy reading the book too. Because nowadays, when I stay in the bus station, I see a lot of people carry the book and read the book without using the phone."
./data/1692747394818624-5.mp3," Of course I like readings. I always read when I have free time from work. I try to read book a lot because it's really important to me to read the book. And yes, I always get book from the library because I can't change the book that I want just for the member of the library. I try to read as much as I can. The people in my country like reading books. A lot of, mostly of them like reading books and they are always guilty of reading a photo book or reading a book in the library too."
./data/1692746039457809-5.mp3," My favorite museum is in the center of the city is Nida Bokloom and it's called Satsara Museum. I like the most from it because the most I like from it is have a lot of currency in there. You can see from one generation to another, currency from one generation to another, and go there two times already."
./data/1692746758560299-5.mp3," In my country, the weather is usually comfortable. I really like rainy season because it's cold and it doesn't make me sweating. And the weather that I dislike is sunny."
./data/1692746758560944-5.mp3," For the criminal threat in my country, I cannot know something about them yes I agree with it. And for other, oh sorry, I didn't know too much about them. Yeah, I cannot answer this."
./data/1689922058528855-5.mp3,.
./data/1692746758560938-5.mp3, Dog is my favorite animal. It has black skin and soft. I like it because it's clever and smart. And I have seen this animal in real life.
./data/1692746039457978-5.mp3, My favorite animal is dog because it is lovely and beautiful. I can't see animal in real life. I always spend time for play with them.
./data/1692747862784414-5.mp3," Yes, I do enjoy learning English because it's the second It's the world's second language and Like it helps me a lot Understanding native speaker and also being able to speak to one is a really pleasant feeling and I need to study English because nowadays jobs require the employees to be able to talk more than one language and you can travel the world with English. I don't think English is not really that difficult for me. It's only difficult when it comes to new words and like when you don't understand it but it's really fun to learn English."
./data/1692748253740588-5.mp3," Speaking of writer, well I barely read books so I don't think I have one but so far I think I know someone who is very famous. I believe it's the author of the Harry Potter and I believe I forgot her name already Okay, and how did I learn from them? Well, I haven't gone through the book yet, but the thing is that It It it was published Like decades ago and it's still is famous till now and I believe it gives the readers a lot of mixture of feelings, you know, some sort of vibes that the reader could get from reading the books, such as Harry Potter and stuff. And yeah, I believe Harry Potter is one of the best published books of her, I think, because up till till now it's still very famous and a lot of kids, not just kids but also adults are also reading books and it was obviously popular in this era as well."
./data/1692748253740505-5.mp3," I really love learning English when I was young, because when I was 6, I was in English class for Cambodians. So when we learn the language, it helps us to have a good job, communicate with others, and to understand other people and cultures of another country also. I think when I was young, I could say that English is difficult difficult for me since I have no idea what it is, how to learn it but from time to time I learned the new tips and techniques by myself like how do I learn the word camp, how do I learn the grammar so I get improved. I can find my own learning style and it gets easier from time to time."
./data/1692748253740198-5.mp3," Well, yeah, I am a person of more fashionable I like fashion a lot because I believe that being well-dressed is give us a kind of self-confidence also self-respect and like people also get admiration from people because when you dress well, people will think that you are well organized. People who are like, lazy in dressing, just even dressing, you are lazy already, so let alone doing the job. So they don't give you, because people will judge you that you are such a disorganized person. The last time I bought the new clothes was just yesterday. I went to Aeon Mall, like the biggest mall in the city. It is one of the most expensive ones and the standard one, which is popular and also well known for both locals and foreign people. I bought this pair of petrol shoes plus a wallet still the same because I love branded products but Pedro was is the like kind of the product that is also the branded one but in a limited not cost not too high like Louis Vuitton or Goji or Versace. To me, it was kind of not so expensive nor cheap just because it's a kind of average people with rich income could afford it. However, people with low income could not afford it but I like the quality that especially the quality of the leather that is stay longer longer and doesn't die out easily and the color doesn't easily fade. The other thing is that I got the membership card, so I got special discount. If I buy it on a regular day, I got like 10% discount, but if I make a purchase on my birthday, I got 20% discount. So it's a good deal for me."
./data/1692748253740727-5.mp3," Well, I'm living in Cambodia which is a tropical country so the weather is hot and humid of course I can say I like the weather here but not totally satisfied because for some months it can be super hard, it's boiling it can reach for example 38 or 40 degrees which is really really hot that people can get sick and yeah, I normally don't go outside when it's too hot but still because I have to go to school or to work and to the market and although it's not going outside just staying at home if the house doesn't fixed with the aircon it's still hot inside especially for the concrete house and living in the city is hotter than in the countryside because a lot of beatings now high rise beatings are increasing and trees are not a lot as before so yeah it's really really really kind of dumb I enjoyed the weather which is it's cooler it's not cold but it's cool so I can sleep well and peacefully and I"
./data/1692748253740135-5.mp3," Well, I do enjoy learning English since it is the second language in my country. Basically, compared to my language, which is Khmer, I think English is much more easier to study than Khmer, because both in speaking and writing. Basically, in writing, writing in Khmer, we need to do a lot of stuff because one character is separate to different kinds, but in English, no, that is it, it's it. And it's much more to remember to write. That's why I think it's much more enjoyed than studying my language. I need to study English since in my country they like value the second language that you know in using in the working environment. For example, if you want to be an English teacher, you need to know how to use English pretty good, right? So I think this is very crucial to me that I need to study English. Moreover, I want to go abroad. So basically for foreigners from every country, they must know how to use English in any countries because I think it is it is not the second language for each country, but I think it is the global language, which is every country need to use it to communicate in any context. they want to talk about. I think English is kind of 50-50. I think it's half difficult and half it isn't. It depends on our practicing. The more we practice, the more we know about English. And we need to spend a lot of time anyway. anyway more work we need to have a good mentor or tutor or teachers in order to correct up for mistakes because we are not perfect we are human being we are not perfect right so we need to develop ourselves and we need someone to look at our mistakes and to correct us so that we can be even more better for next time"
./data/1692751298358255-5.mp3, Some people are intrigued by antiques and ancient monuments because these ancient monuments tells us the history of a particular country and they helps us to know a lot about the past lives of our country and we need to put special efforts into protecting these ancient things because we gain a lot of knowledge of our past ancestors and of our past knowledge of our country which helps us in developing our country which was done in the past so that we cannot repeat the same mistakes again. So it helps us in lot of ways.
./data/1692747862784419-5.mp3," I would say this type of art is actually a bit popular in my country because whenever I go somewhere in Phu Quy, or in Phu Quy, I have some sort of street art and graffiti on the walls, sometimes on up and down buildings. I personally think graffiti makes street art more unique this is for my opinion only I would think that the other the otherly wouldn't think that it is beautiful because it's some kind of like you know messes the art is mixed up together I have no idea why people choose this form of expression. To me, as for me, art is something that people can express from their feelings, like the bottom of their heart, what they are thinking and what they cannot express to other people. So they pick up art instead."
./data/1692747862784513-5.mp3, The development of civilization been affected by Chan Discovery? Not much actually. I don't think I can find it.
./data/1692748253740131-5.mp3," I think that environmental crises are caused by two primary factors. One would obviously be the climate and the second would be the humans who live on this earth. I guess what I mean to say is that you have certain climatic events like tornadoes or hurricanes. Those have existed for as long as we know but the crisis is caused when these come into conflict Sorry conflict with human civilization hurricane that makes landfall where there are no homes Isn't really a crisis. So it's really a combination of not just the events But these events happening in places where humans have decided to make settlements It's not really a a matter of responsibility. I think this is just the way that things are on Earth. The way that we can overcome some of these crises though, I believe, would be better planning. There are some areas that are really not suited for inhabitants. Rather that is the coastline, which is subject to erosion and vicious storms, or if we're talking about building settlements on steep embankments in countries that have prolific rainy seasons, which often end in mudslides. So I think we may be able to manage our settlements and our habitations a bit better. And I also think that there is some significant work we can do with stopping climate change. Well, not so much stopping climate change, but maybe making a significant reduction in the speed of climate change by reducing our usage of fossil fuels, namely."
./data/1692747862784476-5.mp3," I got many friends that stay away from me, but it's really important to stay in touch whether we stay away from each other, we stay in other country or we stay in another city. But the best way to make in touch is you can make a conversation by through the social media or social network like chats or Instagram. It is the best way to stay in touch with the people that call us friends. People stay in touch by many ways. There are many ways to stay in touch with your friends such as call or telegram each other to stay in touch. Before, people used to write an email but right now it's kind of easy. Technology is everywhere, so people use your smartphone to connect with each other, to connect with people that we love, or to connect with our loved people. So it is a good way to stay in touch with your friends, whether we are staying away from each other."
./data/1692747862784689-5.mp3," I personally think it is better to have many brothers and sisters because there are a lot of advantages of having brothers and sisters such as they can help you with your work they can rely on each other and moreover they won't be bored as they can play with each other on their free time and especially helping each other when doing some work. Although being an only child also have some advantages such as some people want to be left alone, want to be in peace so it is the best to be an only child. But for me, I would like to have a big family because I would rather come in home to see many big smiles on my family members rather than coming home and go to bed alone."
./data/1692751298358649-5.mp3," There's not such a big problem with here. It seems like the area needs to get a bit more clean. The people should be more disciplined around my area. They should live in a clean and noise free environment they should be more disciplined yeah, cleanliness is the worst problem because I feel like I have OCD so I need everything around me to be clean as much as it can be yeah, I like see for me it's like if you take the initiative then people can take the initiative. So yeah, I also try to not throw garbage or you know, litter around. So yeah."
./data/1692751298358421-5.mp3," My favorite holiday is Christmas and in my country, in India, Christmas is not celebrated like Diwali, Holi or Eid. But it is quite celebrated well in our country. People like to go out and meet with their friends to have dinner and to go to churches and pray and all the city lights are on and the Christmas tree is up everything is decorated during the Christmas time and why I like this holiday because it somewhat give me a sense of unity and some peace because the weather is also very good at that time. The winter season is very, very, very calm and very, very peaceful. So that's the reason I like this holiday very much. And in my country is not celebrated very much. It is not celebrated as big as Diwali or some other holiday but it is celebrated quite well and people really really enjoy the time during winter and all the people reunite, they give gifts to other people and to"
./data/1692748253740741-5.mp3," So let's say a few things about summer camps first. Let's begin with the good things that I would like to mention here. So there's a few good things about summer camps. First of all, it would be the opportunity for children to participate in their social interaction and other exciting activities. Secondly, it would be a great chance of building their capability and other soft skills. I would say summer camps are still not very popular in my country due to the less chances of getting involved from parents. I could say I have done before."
./data/1692751298358267-5.mp3, So you
./data/1692751298358502-5.mp3," Teenagers should choose their parents advice by choosing a career because their parents have gone through that phase and they know what is can be the best for you because they have gone through the phase and they have experience and they know by this experience you can do this, by this experience you can do this. Yes I am often affected by career choice because as the world is developing we can go with career choosing as the world's preference and yes parents advice is also good for this because they are experienced one. People choose same profession as a parent that may be good because it is their parents are doing good to that being a game that they will also do good. There is nothing harm in doing the same profession as the parents. Many do the same business, many do the same job and etc."
./data/1692751298358446-5.mp3," It depends upon how extreme the government goes. There are certain actions which need to be taken for safety purposes and which is fine but there is always a line to invading someone's privacy. I think like certain things like literally getting into people's phone, getting hand in hand into their data. These things are kind of an invasion and violation of privacy. So that's where the line comes."
./data/1692748253740286-5.mp3," Alright, so one of my favorite museum is the National Museum in Cambodia. It's located in Phnom Penh City. What I like about it is that it has a lot of statues."
./data/1692748253740486-5.mp3," The development of civilization has been seen in the rapid growth and this is actually because of the discoveries or some sort of different events happening from time to time. For example, the invention and also the widespread of the social media actually allowed people to communicate with each other through online and without having to meet in person. It would also make it easier in terms of starting as well as working because when they study,, they will just do the video call in order to complete the project or assignment or master group and for the work again, instead of having a meeting in person they will just host a meeting online where whichever one you can meet from anywhere that the internet connection is available"
./data/1692748253740707-5.mp3," I have a friend. We started together when we were 18 years old, that time I was in Yerevan. And her name is Boogie. Well, she is so funny and she's always so funny. Well, it is so crucial for people to stay in touch with any people or any friends who are away from you. Well, we can stay in touch with each other and update to each other about any bad day or any questions that all have in mind. Recently, and for reality, the only way that people can keep in touch with such friends using social media platforms such as Telegram, Messenger, and other platforms that people can use at least in their community. And well, another way is that people can come and visit each other. Like come to Cambodia or come to any place such as coffee and well, that's all."
./data/1692751298358501-5.mp3," Yes, I do think it is better to have many brothers and sisters. The advantages of having many brothers and sisters is that we can play together and grow, learn and be friends. You can never feel alone when you have many brothers and sisters But there are also advantages of being an only child. You don't have to share your personal stuffs with your own siblings Also, you can do whatever you can you you can do whatever you like I Would like to have a small family because it is more manageable and it will be great for dealing everything with a small family."
./data/1692748253740653-5.mp3," Now I would like to talk about if it's okay to break rules if you disobey the rule. I think there are also a number of rules that they are fine to break. For example, like for girls to wear lipstick at school. When I was in high school or when I was young, students were not able to wear lipstick. So I think it's fine to have some slightly makeup on. Whether you wear, you know, like at my school, when I was young student, must wear sneakers to school. However, I think it's fine if we don't have to wear sneakers because we don't have money to buy those sneakers, we can just wear any other shoe like sandals or flip flop. However, there are some rules that it's not okay to break. For example, like if you kill someone, if you do something that harm others, those kind of things are never okay to break. So, and regarding question whether I break a rule, of course, yes, I used to break a rule, I used to cheat in an exam. And what the teacher do, they just, they call my parents, they deduct my score."
./data/1692751298358510-5.mp3," I think it's really important to study foreign languages. As you know, if you're going to a foreign country or the world, the world is really big. And to, you know, the mass differences or, you know, bridge the gap between the differences of two people living in two different countries with two different languages, it, you know, it makes the gap between them, you know, disappear and it makes it easy to communicate. There are many benefits of studying foreign languages. You can settle in that foreign country. You can communicate with different people. You are opening yourself to widen horizons, not just being existing in your own country and being satisfied by it, but actually existing the world, the whole world that's out there. I think the most important foreign language to learn is Spanish, French and Chinese but it's like really Mandarin sorry Mandarin is really difficult but I think people should learn these three languages."
./data/1692748253740742-5.mp3," I think it's okay to lie, for example, like the secret between a doctor and a patient's parents. For example, if we tell the true extent of a patient's disease, that secret can hurt the patient's willing and make them depressed."
./data/1692748253740788-5.mp3," When talking about recycling, not many people know what it is. I mean they know but they don't really know the importance because Cambodia, let's say the old people, elderly people, they didn't get good education when they were young because of the poor regime and because of the war. And now teachers start to provide good education to the young generation, so the kids learn more about recycling as well. However, there is no encouragement from the government. The government does not play any role in helping them to know the importance of recycling. What we look at nowadays, people start to recycle because they know some Vietnamese people walking along the street with a cart to buy all recyclable materials like they say, ảchái, ảch้. So when they walk along the street, they will buy used papers, used cans, bottles, yeah, so that they can sell to ศไจ้ and they bring them to Vietnam to make them into a new material from the recyclable materials. So I think Cambodian people know about recycle from Vietnamese ศไจ้, yeah, ศไจ้ dealer walking along the street with a cart to collect to buy the used material from people all over Cambodia. So thank you so much to Vietnamese people who started recycling ideas in Cambodia."
./data/1692748253740912-5.mp3," Yes, I do believe that government have the right to actually force people to do things for safety because the government care about our safety so that's why they could implement any measures to force us to do that. Maybe let us talk about safety on the road. In Cambodia, people are forced to strictly abide by the rules. For example, they have to wear helmet all the time regardless whether they are using motorbikes or bikes, they have to wear helmet. In case that they do not wear it, they will receive punishment, for example, maybe fine of $10 or $20 if they are found to not wear the helmet. So actually the rule is good. It's kind of the people kind of feel forceful but again this is just for our own safety so regardless of that I think they have the right to do so."
./data/1692751298358732-5.mp3, I am not that fond of museums and I have hardly been in a museum when I was quite young I went to a museum where there were beautiful beautiful pictures that were hanging in the wall and I was quite young then so I don't remember much but yes it is in Kolkata. That's it.
./data/1692751298358966-5.mp3," I think the issue of environmental crisis is not an issue where you can point fingers to each other and say that so and so person is responsible for a particular crisis. Environmental crisis is a wide topic. Some or the other person is some or the other in some of some or the other way responsible for some sort of environmental crisis sort of almost sort of like a butterfly effect. But I do believe that while the population does think that necessarily might contribute to environmental crisis, the bigger burden here is on the major corporations that do not follow the rules and regulations required. I mean, I as a person might leave my lights on in a room for one or two hours, and that might contribute to the environment in some or the other way. However, it is definitely not comparable to the vast amount of industrial exploitation of the environment going on. So I think this is a matter in which we should not point fingers to each other but rather take steps equally and bigger people should take bigger steps. So the major corporations should take bigger steps to overcome this particular environmental crisis."
./data/1692751298358884-5.mp3," Many people are intrigued by antiques and ancient monuments as this depicts the history of certain countries, certain cities and they are bowed by these, by the things that have occurred in the past and another reason why these people are entering might be because of the increasing value of these antiques and ancient monuments antiques not monuments sorry and we do need to put special effort into protecting ancient things as we can as future generations can learn a lot about history and do not repeat the same mistakes which have already happened in history and can learn about civilizations from the past and how the world used to work"
./data/1692849194520981-5.mp3," So that's another tough question to be answered. And I think we all take responsibility for occurring climate changes and climate crisis we are facing at the moment. So the government and big tech companies such as Google or Apple can be responsible for these detrimental results of climate change because they consume and produce high amount of carbon dioxide to the air. And I think that to overcome this biological crisis, we have to consider the way of sustainable method to produce energy. And maybe we should take into account to make some electronic cars as people trying to do at the moment. And I think that the rising awareness of the crisis of the environment also one factor we should consider highly because more and more people I think as far as I'm concerned don't care throwing their you know trashes just on the streets and they don't try to do actually realize and make some progress into their own actions. So I think that we should, I mean, the governments should, you know, teach the citizens, teach the people to make high awareness about the situations. So it will be one way we can solve this problem we are facing right now."
./data/1692849194520289-5.mp3," Absolutely parents are responsible the way teenagers spend their free time because they have a duty to guide their children well. That is obligations for parents. So in many cases including studying or playing or eating anyways parents must guide their children to behave well and just advise some good hobbies to make their child grow well. So useful things a teenager can do with their free time. I want to just recommend social club to to share their own thought. Yeah, just computer gaming, I just want teenagers to grow up encouraging their social abilities and intellectuals by joining social club. It will help them to share and make debate on social issues. I think teenagers should have a lot of free time because they need to think about their own life rather than just studying or university. They have to think about their way to live their life. That could be in a lot of free time."
./data/1693181003292353-5.mp3, I think student have peace is important because it can let them know how to take care of people and I think maybe dog or cat is the best for children because children can play with them. It's like children know how to play with people. But I didn't have a pet when I was a child.
./data/1692751298358844-5.mp3," Reading is one of the best practice you can do. It will not only help you develop your knowledge but also it will help you in public speaking, good mobile, good grammar and what not. Yes, I read a lot of books and why not? Is there any loss of reading books more right? It's that there are many profits. You will become smart. Now I get my books from the library. Yes, there are many people in my country who write books and it's really nice."
./data/1692751298358887-5.mp3," Some rules are meant to be broken. Like if you have to rush to the hospital to to the ER as soon as possible. Sometimes people break traffic rules as well. However, there are some rules that are never okay to be broken because rules are meant to keep us safe lest they do not harm us physically or emotionally. Some rules such as the protection rules or the crime rules of the country. They are never okay to be broken. Regardless of what situation, it's never okay to be a criminal, to do crimes which are against the rules of the security rules of the country. I have broken a rule or couple of rules and previously during my school one of my friend one of my friend fainted during the break due to a heat stroke. We were never allowed to rush we were never allowed to get out of the school or get before the school ends we were never allowed to exit. However, the gate was open and there were no teachers or supervisors around. So I had to rush, so I had to run out of the school and get some medicines and water bottle for her, a cold water bottle because none of us had any cold waters for her to get her consciousness back. Also, our pharmacy in the school was closed that day for some unknown reason."
